Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Unique Received From Addresses,Unique Sent To Addresses,avg val received,avg val sent,total ether received,total ether balance,FLAG
160.84,1.05,2,2,2,2,50.5,50.499508,101,0.000984218,0
4.09,7825.62,10,10,3,10,4.1474,4.14683,41.474,0.0056957,0
30546.43,14158.72,3,2,1,2,0.025,0.01606,0.05,0.0018189,0
12.84,12122.66,25,26,2,1,0.268703,0.277568,6.98627938,0.04708449,0
0,0,1,1,1,1,0.047442,0.046386,0.04744152,0.001055747,0
8.2,20015,24,27,10,1,1.141993,1.283508,30.83381711,0.02963125,0
0,6.02,1,2,1,1,0.999559,1.998677,1.999118,0.000441,0
153.28,0,2,1,1,2,101,50.499508,101,0.000984218,0
10.37,1057.52,265,266,2,2,0.195185,0.194844,51.91924736,0.285533304,0
21.32,0,3,1,1,3,101,33.666149,101,0.001554,0
0,2099.82,0,108,3,0,0.962196,0,103.9171277,103.9171277,0
17.06,0,3,1,1,3,101,33.666149,101,0.001554,0
5.7,544.96,126,146,3,2,4.193979,4.859211,612.320885,0.060273,0
24345.2,9240.26,13,69,51,2,0.334354,1.759033,23.07045302,0.20302973,0
1888.98,0,12,0,0,3,0,0.005,0,-0.06,0
0,44166.17,0,2,2,0,72.470432,0,144.9408633,144.9408633,0
10.3,28988.76,16,16,2,1,1.328537,1.32707,21.25659289,0.023478615,0
46.63,8709.45,72,104,1,1,0.679269,0.976104,70.64395559,0.36446199,0
16915.18,387.45,13,7,5,7,14.213714,7.650846,99.49599541,0.03499541,0
1142.47,4568.91,123,160,2,10,0.085036,0.109988,13.60568271,0.077191824,0
7184.14,24565.38,32,9,6,16,4.481242,1.474798,40.33117517,-6.86237449,0
4384.05,4017.98,90,29,12,31,12.078742,4.010252,350.2835067,-10.63920593,0
8.46,3668.56,255,326,8,1,1.551193,1.981194,505.6888439,0.484310233,0
9.09,16693.78,19,20,9,1,3.703568,3.896348,74.071366,0.04075368,0
1.02,2.23,3,3,2,1,2.366667,2.366085,7.1,0.00174383,0
15.68,513.42,1384,1416,13,1,1.071941,1.095911,1517.868711,1.127376073,0
15331.14,30445.3,11,7,3,8,0.769624,0.489402,5.38736854,0.00394934,0
11.86,4152.03,11,11,10,1,63.011937,63.011218,693.1313053,0.007904624,0
10.02,4739.96,14,29,3,4,0.09521,0.196363,2.76108864,0.012012014,0
0,2723.62,0,107,3,0,0.217338,0,23.2551381,23.2551381,0
0,12506.19,0,16,6,0,5.345456,0,85.5273,85.5273,0
0,5154.14,0,44,4,0,0.492903,0,21.68774716,21.68774716,0
163.02,0,2,1,1,2,101,50.499508,101,0.000984218,0
14.28,427.61,2,2,2,1,0.065,0.064418,0.13,0.001163063,0
157.83,0,2,1,1,2,101,50.499508,101,0.000984218,0
160.91,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
1831.69,14561.8,4,5,2,3,4.6023,5.75236,23.0115,0.002060403,0
0,0,1,1,1,1,2.025128,2.024687,2.02512842,0.000441,0
3240.19,13535.58,14,15,2,1,1.059198,1.134039,15.88797064,0.011430949,0
1.56,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
12124.02,7753.6,34,36,16,11,13.333139,14.116686,479.993008,0.025679996,0
0,8721.68,0,26,3,0,18.64527,0,484.7770128,484.7770128,0
0,0,1,1,1,1,1.999496,1.998992,1.999496,0.000504,0
8600.97,21939.9,4,2,1,2,11.215535,5.605977,22.43106991,0.007161221,0
134.38,11158.03,3,3,2,1,0.294665,0.294219,0.8839941,0.0013363,0
0,8295.12,0,2,2,0,4.0125,0,8.025,8.025,0
247.38,15296.34,29,31,2,1,1.363274,1.456362,42.26149953,0.027001245,0
23.9,998.74,379,1292,2,1,0.287119,0.977138,370.9574378,0.622035843,0
265.42,803.45,3456,171,25,1037,53.382024,2.635848,9128.326161,18.8351239,0
103.15,0,3,1,1,2,101,33.666171,101,0.001488218,0
0,0,1,1,1,1,4.997275,4.996803,4.997275,0.000471636,0
12681.07,1747.2,2,14,1,1,5.10377,35.725951,71.45278453,0.000882,0
4244.56,8285.98,133,37,12,64,4.928174,1.686638,182.3424397,-41.98041795,0
12564.3,11089.02,74,7,5,57,12.483364,1.169189,87.38355,0.86355,0
234.14,151667.17,9,5,5,6,0.953275,0.528979,4.76637695,0.00557035,0
17491.39,30810.71,6,5,5,2,45.167215,37.638761,225.8360773,0.00350912,0
0,25195.29,0,9,6,0,2.630724,0,23.6765124,23.6765124,0
196.48,66911.64,300,5,4,4,0.84,0.142,4.2,-38.4,0
0,4043.03,0,26,4,0,108.58855,0,2823.302301,2823.302301,0
946.38,7394.37,23,42,1,15,0.940871,1.717611,39.5165897,0.011536029,0
2.53,3205.97,4,4,4,1,1.935523,1.93503,7.7420931,0.001972611,0
4.38,24303.06,10,10,2,1,3.5674,3.566366,35.674,0.01034028,0
0,1489.22,0,130,3,0,0.772335,0,100.4035188,100.4035188,0
0,92467.96,1,6,6,1,0.325264,0,1.95158313,1.95158313,0
7827.86,63912.32,23,2,2,5,0.1525,0.000391,0.305,0.296,0
17.53,0,4,1,1,3,101,25.249475,101,0.0021,0
2.87,5482.21,2,5,4,2,5.130505,12.825794,25.652525,0.000936954,0
0,2858.57,0,70,5,0,0.798841,0,55.91885922,55.91885922,0
31.44,46347.64,3,3,2,1,0.333,0.329852,0.999,0.00944498,0
436.97,11518.59,50,92,3,1,0.815464,1.499355,75.02265148,0.05490669,0
106.93,0.54,3,2,2,3,50.5,34.011938,101,-1.035814252,0
157.09,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,2956.44,0,108,4,0,0.908057,0,98.0701957,98.0701957,0
4.79,130.68,3,3,3,3,0.1,0.099539,0.3,0.001382873,0
161.68,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,6793.44,0,47,3,0,0.885775,0,41.63143931,41.63143931,0
162.88,0.04,2,2,2,2,50.5,50.499508,101,0.000984218,0
162.87,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
116.73,14626.51,7,9,3,1,21.895339,28.148937,197.0580545,0.01549305,0
2.97,9105.66,6,6,3,1,2.587337,2.586917,15.5240216,0.00252,0
1953.85,1784.93,64,12,4,16,4.973214,1.118656,59.67856494,-11.91543506,0
0,2668.2,0,75,4,0,0.723395,0,54.2545975,54.2545975,0
20.16,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,20.009559,20.008512,20.009559,0.001046957,0
161.78,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
1398.72,12543.53,35,35,5,6,0.206012,0.205331,7.210430655,0.02384957,0
15.23,0,3,1,1,3,101,33.666149,101,0.001554,0
161.31,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
162.55,0.6,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,15147.22,0,11,5,0,7.144867,0,78.59353709,78.59353709,0
250.97,307.42,1187,58,2,661,187.952069,9.217543,10901.22,-40.00334258,0
0,0,1,1,1,1,1.133862,1.13339,1.13386211,0.000471636,0
0,0,1,1,1,1,0.99895,0.99833,0.99895,0.00062,0
43135.78,7534.32,8,22,13,7,17.256124,10.406836,379.6347197,296.3800334,0
0,5647.25,0,40,2,0,0.357637,0,14.30546713,14.30546713,0
13.05,1122.93,160,206,2,1,0.869075,1.118292,179.0293599,0.102704871,0
109,41.68,3,2,2,3,50.5,33.666165,101,0.001506437,0
5.1,7529,4,4,4,1,9.625,9.623838,38.5,0.004646757,0
3697.28,2668.22,22,21,9,2,19.534344,19.859562,410.2212278,-26.68914,0
20.97,69184.25,7,7,1,1,15.623322,15.622106,109.363254,0.008514996,0
0,6171.96,0,46,3,0,0.891956,0,41.02997503,41.02997503,0
22.26,0,3,1,1,3,101,33.666149,101,0.001554,0
39.35,5844.97,5,5,4,1,50.735,50.729314,253.675,0.0284284,0
0,0,1,1,1,1,2,1.9978,2,0.0022,0
15648.16,9070.69,19,50,1,4,0.690342,1.905887,34.51710271,-1.694758148,0
4274.43,1400.87,7,20,3,3,51.93579,148.387754,1038.715791,0.001512,0
16.24,0,4,1,1,3,101,25.249475,101,0.0021,0
495.25,12862.78,67,76,10,3,0.154735,0.175093,11.75988645,0.028641276,0
145.07,1573.61,95,96,2,2,0.221031,0.222938,21.21898371,0.039921,0
163.77,0.82,2,2,2,2,50.5,50.499246,101,0.00150753,0
0,8596.87,0,5,3,0,0.9964,0,4.982,4.982,0
24.56,0.18,3,2,2,3,50.5,33.666151,101,0.001548055,0
20.96,0,3,1,1,3,101,33.665988,101,0.002035312,0
26946.84,17166.59,13,11,7,4,2.804987,2.37278,30.8548559,0.008721061,0
2.29,0.51,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,0,1,1,1,1,1,0.9978,1,0.0022,0
444,2284.99,218,219,5,2,0.15794,0.158237,34.58892278,0.093252805,0
0,0,1,1,1,1,11,10.99938,11,0.00062,0
106.92,1523.8,470,630,10,3,0.060151,0.080238,37.89518349,0.183341597,0
1799.36,32760.68,11,3,2,1,0.016124,0,0.04837242,0.04837242,0
161.47,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,1578.98,0,126,3,0,0.21953,0,27.66072652,27.66072652,0
0,0,1,1,1,1,2.005,2.004475,2.005,0.000525,0
42.28,1126.9,590,640,5,2,270.143196,293.035811,172891.6453,0.516629651,0
163.83,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,1,1,1,1,22,21.99916,22,0.00084,0
0,1193.82,0,388,5,0,0.815149,0,316.2779288,316.2779288,0
1.82,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
7.34,1739.15,220,224,3,1,0.102532,0.103251,22.96710146,0.251797488,0
9.02,1019.21,441,459,2,1,1.392629,1.448489,639.2168513,0.433080142,0
3.33,17423.46,3,3,3,1,2.038419,2.034238,6.11525632,0.012543009,0
15.07,13933.48,11,11,2,1,13,12.999425,143,0.006324626,0
4913.51,20847.99,12,51,38,11,1.275593,2.995108,65.05522643,29.11392643,0
25627.6,13911.96,4,13,5,1,2.689647,8.740763,34.96541469,0.0023625,0
81434.83,33097.16,10,4,4,6,0.256568,0.100775,1.02627374,0.01852374,0
0,6024.74,0,53,6,0,0.598759,0,31.73424263,31.73424263,0
0,2961.69,0,129,9,0,0.84334,0,108.7909129,108.7909129,0
1465.14,1848.13,6,11,2,1,7.651773,14.027667,84.169499,0.003499,0
0,0,1,1,1,1,0.884182,0.881137,0.88418165,0.00304422,0
0,6516.91,0,49,4,0,0.863375,0,42.30539257,42.30539257,0
0,3754.18,0,61,7,0,0.29258,0,17.84739924,17.84739924,0
22.77,0,3,1,1,3,101,33.666149,101,0.001554,0
231.69,3947.18,2,2,1,2,1.039587,1.02,2.07917307,0.03917307,0
0,0,1,1,1,1,2.989831,2.9891,2.98983145,0.00073145,0
7071.24,9215.18,23,65,11,5,24.114055,68.147821,1567.413552,0.013673762,0
9185.8,9940.57,3,63,3,2,0.205062,0.740417,12.91890863,10.69765642,0
6.21,60820.21,13,13,3,1,8.082524,8.078733,105.072815,0.049286642,0
0,5967.93,0,38,8,0,1.212943,0,46.09183761,46.09183761,0
0,0,1,1,1,1,12,11.99938,12,0.00062,0
0,2921.88,0,36,4,0,37.700011,0,1357.200407,1357.200407,0
3561.93,8077.48,19,17,6,2,6.258323,5.598758,106.3914879,0.015089764,0
13.99,1377.45,13,14,2,13,27.572069,29.692347,386.008964,0.008446601,0
7.26,2157.53,3,3,3,3,3.958975,3.958527,11.87692544,0.001344,0
25.19,0.49,3,2,2,3,50.5,33.666163,101,0.001512,0
93.4,6274.58,98,100,6,1,33.412336,34.093169,3341.233614,0.103067732,0
4.91,0.17,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
393.44,1608.34,38,39,1,2,0.209868,0.21497,8.184851184,0.015981,0
23.33,0,3,2,2,3,50.5,33.666149,101,0.001554,0
5.41,1486.35,5,5,1,5,10.42,10.419551,52.1,0.002247,0
164.72,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
24.38,19206.85,4,4,2,1,0.917337,0.91445,3.669346241,0.011547651,0
2.44,14294.35,19,19,3,2,0.635292,0.634872,12.0705394,0.007980006,0
6.18,3296.21,2,2,1,2,2.274774,2.274328,4.54954715,0.000891636,0
0,0,0,1,1,0,0.003964,0,0.003964092,0.003964092,0
490.88,3133.21,157,3,2,1,9.381581,0.992914,28.14474323,-127.7427806,0
7.76,20794.23,15,15,10,1,0.603095,0.602291,9.046419677,0.012050649,0
0,11934.11,0,19,6,0,1.460681,0,27.75294265,27.75294265,0
1719.45,6866.22,86,45,23,46,219.516681,114.944505,9878.250629,-6.976770195,0
2.86,0.42,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
23.57,137.38,23,4736,5,9,1.273789,217.011227,6032.663224,1041.404999,0
3446.13,5682.65,45,41,11,35,10.578732,9.63372,433.7280063,0.210600005,0
1640.1,2034.11,165,11,4,14,0.948073,0.155293,10.4288,-15.19449313,0
351.78,91325.3,17,11,9,10,1.066062,0.689255,11.72668593,0.00935182,0
0,39982.45,0,4,2,0,0.272883,0,1.091530545,1.091530545,0
0,2009.3,0,99,3,0,0.194394,0,19.24500665,19.24500665,0
24.18,0.33,3,2,2,3,50.5,33.666149,101,0.001554,0
0,0,1,1,1,1,1.23035,1.229888,1.23034958,0.000462022,0
3.2,0.21,101,2,2,101,5000.5,99.019293,10001,0.051429,0
1.77,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
155.89,0,2,1,1,2,101,50.499508,101,0.000984218,0
5.59,12878.49,3,3,3,1,5.11756,5.116635,15.35268014,0.0027761,0
163.26,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
0.57,111.33,22,22,14,1,0.062373,0.061847,1.37221347,0.011579702,0
23.13,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,1.816016,1.813816,1.81601575,0.0022,0
87.11,37422.27,9,9,4,3,3.981411,3.980524,35.83269822,0.00798,0
12011.55,0,2,1,1,2,0.122295,0.060706,0.12229483,0.00088283,0
160.89,0.36,2,2,2,2,50.5,50.499508,101,0.000984218,0
1728.41,12776.2,41,76,1,10,0.223625,0.405851,16.99552322,0.355646677,0
3.27,394.71,2511,2692,2658,1,10.175686,10.908594,27392.94592,1.467591524,0
0,4628.17,0,49,2,0,3.008913,0,147.436757,147.436757,0
51.06,8248.56,44,48,6,1,0.129901,0.139885,6.235229577,0.080270403,0
160.75,0.53,2,2,2,2,50.5,50.499286,101,0.001428506,0
0,14601.64,0,54,8,0,0.055556,0,3,3,0
10143.89,11485.87,77,30,8,31,10.42549,4.147886,312.7646961,-6.622528593,0
31007.59,0,3,1,1,2,0.018234,0.005835,0.01823406,0.000728611,0
159.49,1.42,2,2,2,2,50.5,50.499508,101,0.000984218,0
3.9,27895.72,4,4,3,1,0.809601,0.807319,3.23840523,0.00912997,0
136401.79,9125.87,3,3,2,2,3.696667,3.696303,11.09,0.00109051,0
29.08,7208.44,52,57,4,2,115.441018,126.540021,6580.138,0.05692778,0
0.75,8615.98,4,4,1,2,0.076697,0.075647,0.306786998,0.0042,0
3.07,3083.63,32,33,2,1,6.582157,6.78743,217.2111844,0.01344,0
23.99,0.57,9998,2,1,2076,13,197.985178,26,-1979429.81,0
21.6,14.21,109,9891,1160,22,19.373447,1640.615115,191622.7667,12795.71923,0
21.23,0,3,1,1,3,101,33.666149,101,0.001554,0
353.75,6463.39,69,89,2,2,0.851354,1.097723,75.77046479,0.027582764,0
0,0,1,1,1,1,0.989616,0.989144,0.98961596,0.000471636,0
162.6,0.53,2,2,2,2,50.5,50.499508,101,0.000984218,0
4728.66,4315.39,42,23,8,20,4.039701,2.320498,92.91311805,-4.547781953,0
16.92,0,3,1,1,3,101,33.666149,101,0.001554,0
162.61,0,2,1,1,2,101,50.499487,101,0.001026218,0
0,0,1,1,1,1,6.121828,6.121208,6.12182782,0.00062,0
9930.62,37254.36,4,19,19,3,24.947665,118.499849,474.00564,0.006242381,0
6.68,83.6,4938,5062,3,2,1.073498,1.099584,5434.04837,4.300379214,0
314.1,226488.05,9,4,4,6,2.097435,0.931942,8.38973947,0.00225744,0
12.18,2.16,2,2,1,1,78.567896,78.565123,157.135792,0.005546,0
162.38,0.33,2,2,2,2,50.5,50.499508,101,0.000984218,0
14.42,26788.02,5,5,4,1,1.9946,1.988914,9.973,0.0284284,0
0,2.93,1,2,1,1,90,8.4,180,171.6,0
16.23,60632.41,7,7,3,1,4.524544,4.523948,31.67180598,0.004170303,0
0,961.93,1,2,2,1,0.0455,0.090214,0.091,0.00078606,0
0,1585.71,0,143,3,0,1.068693,0,152.8230925,152.8230925,0
33.41,0,3,1,1,3,101,33.666163,101,0.001512,0
23.84,1138.96,129,137,4,6,85.214397,90.498096,11674.37245,0.11802,0
1065.16,30789.36,19,22,2,2,0.04798,0.055007,1.055551273,0.010413073,0
19,920.96,129,175,12,1,38.656728,52.440877,6764.927412,0.054303921,0
2.08,2.41,2,2,1,1,43.98,43.979395,87.96,0.001209106,0
66981.25,32066.54,6,9,3,4,1.54057,2.309629,13.86513446,0.007363058,0
64.43,0.84,5,2,2,3,50.5,20.199506,101,0.002472437,0
36870.46,8222.5,10,6,5,4,2.80692,1.682518,16.84151854,0.01633994,0
0,1493.45,0,134,3,0,0.606742,0,81.30342618,81.30342618,0
22.16,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,0.301444,0.2984,0.30144434,0.00304422,0
0,0,0,1,1,0,0.005,0,0.005,0.005,0
53177.39,0,4,1,1,4,29.999528,7.499441,29.99952837,0.001764,0
160.91,0.63,2,2,2,2,50.5,50.499286,101,0.001428506,0
336.06,861.89,682,671,8,28,56.105416,55.199817,37646.73386,0.458614266,0
161.62,0.69,2,2,2,2,50.5,50.499508,101,0.000984218,0
159.08,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,1,1,1,1,1.509802,1.509182,1.50980219,0.00062,0
0,6941.22,0,46,4,0,0.849499,0,39.07695693,39.07695693,0
115.44,4680.74,87,98,4,1,0.93872,1.05108,91.99454312,0.550602992,0
162.42,0,2,1,1,2,101,50.499508,101,0.000984218,0
110.22,0,3,1,1,3,101,33.666143,101,0.001572218,0
0,0,1,1,1,1,0.510483,0.50723,0.51048316,0.00325311,0
1076.29,2719.84,43,35,14,22,14.94534,14.05924,523.0869,-81.4604,0
0,1426.3,0,159,5,0,1.022816,0,162.6277439,162.6277439,0
5.38,0,5,1,1,5,50,9.999558,50,0.00221,0
0,2006.92,0,113,3,0,0.391682,0,44.26005164,44.26005164,0
26.29,0,3,2,2,3,50.5,33.666163,101,0.001512,0
10090.59,628.44,3,19,3,1,6.359909,40.275782,120.838274,0.01092814,0
0,0,1,1,1,1,0.199026,0.198475,0.19902619,0.000551631,0
2.93,0.42,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
1.77,0.2,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
1594.06,34225.08,9,8,2,8,7.998958,7.109696,63.9916663,0.004397981,0
2.23,0,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
0,4628.31,0,49,7,0,0.97675,0,47.86077335,47.86077335,0
206.49,665.98,561,1789,8,55,0.416027,1.326232,744.2731313,0.257001203,0
3.17,0.91,102,2,2,102,5000.5,98.048505,10001,0.052458,0
279.07,3831.43,16,24,1,1,0.068293,0.102105,1.639030718,0.005346726,0
157.6,0,2,1,1,2,101,50.499508,101,0.000984218,0
165.23,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,28836.34,0,9,4,0,1.397789,0,12.58009871,12.58009871,0
0,2314.01,0,98,3,0,0.188372,0,18.46041421,18.46041421,0
110911.88,6.33,2,2,2,1,0.499633,0.499192,0.99926565,0.000882,0
23.19,0,3,1,1,3,101,33.666149,101,0.001554,0
52.17,5168.35,233,235,6,1,1.037243,1.045323,243.7520471,0.19173435,0
22.17,0,3,1,1,3,101,33.666149,101,0.001554,0
5356.77,2959.25,75,397,19,56,0.25555,1.351894,101.4534758,0.061397356,0
0,20171.02,0,3,2,0,3.666667,0,11,11,0
0,0,1,1,1,1,0.580802,0.58033,0.580802,0.000471636,0
2.11,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
8088.05,21537.47,27,12,7,12,22.103627,14.192912,265.2435225,-117.9651057,0
16130.32,75552.71,12,10,6,12,0.058308,0.048304,0.58307934,0.003428932,0
100216.7,0,2,1,1,2,0.09475,0.06666,0.09475,-0.03857,0
22.06,27.29,2084,7916,1352,656,1.172664,4.237474,9282.807741,451.9117644,0
45814.78,0,2,1,1,2,0.025,0.012002,0.025,0.000996825,0
1972.54,4955.44,70,72,31,31,14.364822,14.798108,1034.267198,-1.600389103,0
25686.18,33088.25,17,14,7,13,16.197628,7.403734,226.7667881,100.9033163,0
3.71,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,1910.97,0,128,4,0,0.190571,0,24.39306129,24.39306129,0
16.71,146.14,4967,5033,25,18,315.484119,320.780375,1587831.569,-5484.555448,0
1172.83,1486.36,6,6,6,3,0.994549,0.993871,5.96729379,0.004069968,0
4756.98,11283.84,5,2,1,3,15.5,10.194942,31,-19.97471106,0
0.28,7731,2,2,1,1,0.804237,0.803397,1.608474677,0.00168,0
0,0,1,1,1,1,2.010292,2.008092,2.01029196,0.0022,0
3.77,81753,3,3,3,1,116.703333,116.701924,350.11,0.0042276,0
156.25,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,0,1,1,0,3,0,3,3,0
17.39,2706.02,6,7,5,1,0.464554,0.540857,3.251874884,0.006732514,0
6923.87,128205.64,6,5,5,5,3.209348,2.67381,16.04674176,0.00388079,0
11413.56,7141.49,14,5,3,14,0.605888,0.215935,3.02944204,0.006352,0
42580.03,16080.27,3,54,3,2,0.056884,1.023456,3.071719141,0.00135,0
0,1653.82,0,121,4,0,0.718107,0,86.8909,86.8909,0
149.74,40295.47,15,17,1,1,0.662602,0.7495,11.26422685,0.021734195,0
46.36,76737.68,2,2,2,1,5.071883,5.068039,10.14376594,0.00768701,0
19490.75,5913.61,31,20,2,5,0.378585,0.243728,7.571703321,0.016149,0
3989.37,15180.23,13,13,1,1,1.021166,1.020344,13.27515829,0.01069275,0
28.51,737.25,523,544,1,1,1.013238,1.053079,551.2013498,0.441162944,0
161.78,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
24508.52,45544.37,6,3,1,6,5.396667,3.664639,16.19,-5.797836248,0
3.72,7488.96,3,3,1,3,2.528333,2.527685,7.585,0.001945112,0
5.34,155.2,4940,5060,4,3,4.207663,4.309155,21290.77672,3.553005059,0
0,0,1,1,1,1,0.079231,0.078611,0.07923065,0.00062,0
843.21,6162.38,10,10,1,1,1.350097,1.349587,13.50097453,0.005106434,0
1.72,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,3433.55,0,93,5,0,0.732683,0,68.13950947,68.13950947,0
3.85,0.11,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
1.92,0.66,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
5.39,1249.65,3,3,1,3,3.831667,3.831208,11.495,0.001375935,0
5.98,1.18,63,2,2,61,5000.5,158.745519,10001,0.032319,0
58.7,384,287,287,1,2,0.225669,0.225249,64.76702339,0.120561,0
9.9,44193.08,4,4,2,1,2.445275,2.444357,9.7811,0.00367105,0
17.57,0.81,4,2,2,4,50.5,25.249478,101,0.00208811,0
155.84,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,1,1,1,1,5.67321,5.672739,5.67321016,0.000471636,0
11.68,25655.51,9,9,6,1,3.202089,3.201143,28.81880063,0.008518006,0
0,791.88,1,2,1,1,65,129.99916,130,0.00084,0
71.88,3887.91,221,271,4,1,1.121767,1.374156,303.998937,0.310492674,0
0,3061.78,1,3,1,1,2.600028,7.799642,7.80008251,0.000441,0
0,0,1,1,1,1,3.696436,3.696394,3.6964365,4.20E-05,0
599.62,1162.67,2052,56,18,140,68.065409,3.979094,3811.662915,-4353.437711,0
870.43,10802.79,173,29,5,8,0.171221,0.029789,4.96540617,-0.188127951,0
418.51,1138.91,215,220,10,6,35.523856,36.349504,7815.248377,0.104943762,0
0,1431.03,0,136,4,0,0.825938,0,112.3275022,112.3275022,0
0,1693.01,0,145,4,0,0.973386,0,141.1409124,141.1409124,0
28.63,1307.12,990,1153,3,3,0.967645,1.126208,1115.695132,0.749621263,0
3.8,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,1568.6,0,146,6,0,0.783934,0,114.4543765,114.4543765,0
1812.55,2548.73,15,137,4,5,0.072512,0.661406,9.934128852,0.013043231,0
3.54,40399,9,9,4,1,0.56163,0.55659,5.05467351,0.04536272,0
3.76,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,1807.7,0,2,1,0,0,0,0,0,0
4.89,0,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
0,32397.92,0,7,5,0,3.279664,0,22.95764904,22.95764904,0
8350.1,2856.75,62,447,13,26,2.59412,36.120051,1159.571689,-1079.871486,0
0,20496.83,0,10,4,0,10.143906,0,101.4390627,101.4390627,0
21054.32,72766.15,8,8,7,2,195.966726,195.966052,1567.733811,0.005395378,0
0,0,1,1,1,1,2.339319,2.338847,2.33931862,0.000471636,0
0,204.83,1,2,1,1,2.745,5.489559,5.49,0.000441,0
16.97,0,4,1,1,4,101,25.249475,101,0.0021,0
0,0,1,1,1,1,0.167962,0.167342,0.16796245,0.00062,0
0,0,1,1,1,1,0.25,0.2478,0.25,0.0022,0
5225.83,60718.79,4,8,5,4,3.054834,6.109021,24.43867478,0.002592,0
0,0,1,1,1,1,0.16817,0.167729,0.16816991,0.000441,0
0,0,1,1,1,1,3,2.99938,3,0.00062,0
41.35,114784.56,2,2,1,1,0.6025,0.600757,1.205,0.00348508,0
0,22235.24,0,9,4,0,4.020198,0,36.18177765,36.18177765,0
7.4,68412.28,5,5,3,1,133.213451,133.212531,666.0672544,0.00460145,0
16.37,201.15,4,2,2,4,50.5,25.249491,101,0.002034218,0
0,0,1,1,1,1,3.999,3.99838,3.999,0.00062,0
4.75,33.8,855,1091,1,1,8.986077,11.465795,9803.809553,0.554684636,0
53422.09,0.72,12,2,1,1,0.01,0,0.02,0.02,0
5496.11,1477.49,55,184,1,3,0.829874,2.775678,152.6967573,0.03446175,0
0,0,1,1,1,1,0.129171,0.128551,0.12917116,0.00062,0
162.46,0.37,2,2,2,2,50.5,50.499508,101,0.000984218,0
3185.55,0,11,1,1,8,0.945299,0.085469,0.94529871,0.005136708,0
2111.31,432.15,13,320,14,1,9.160614,225.490801,2931.396345,0.01592824,0
3.66,24578.25,9,10,9,9,0.660722,0.733649,6.607215777,0.004374291,0
0,1718.07,0,132,2,0,0.624681,0,82.45784327,82.45784327,0
5499.34,5299.88,9,8,7,5,23.314645,20.723688,186.5171637,0.003969,0
504.74,17994.65,13,33,3,8,0.203766,0.516687,6.724262845,0.007325352,0
0,76456.49,1,4,4,1,0.069956,0.001174,0.279822487,0.278648176,0
0,350.31,1,4,2,1,11.874546,47.496128,47.49818594,0.002058098,0
164.27,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,1,1,1,1,0.162955,0.161876,0.1629547,0.001078522,0
161.55,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
25.28,0.14,3,3,3,3,33.666667,33.666163,101,0.001512,0
2390.4,5058.18,153,29,15,38,8.966316,2.078134,260.0231666,-57.93130342,0
0,1.71,1,2,1,1,27.125,54.249528,54.25,0.000471636,0
0,0,1,1,1,1,29.99,29.989496,29.99,0.000504,0
14.78,10.53,3,2,2,3,50.5,33.666149,101,0.001554,0
0,22653.16,0,36,1,0,1.019044,0,36.68559958,36.68559958,0
32.33,14967.66,3,3,3,1,0.200651,0.197847,0.60195233,0.00841088,0
